Date,EUR=,SEK=,GBp=,DKK=,NOK=,CHF=,PLN=,USD=
2023-06-26,1.0906,10.731,1.2714,6.82835,10.7275,0.8958,4.07085,1
2023-06-27,1.0961,10.71885,1.2748,6.7937,10.7781,0.89365,4.0582,1
2023-06-28,1.0913,10.7837,1.2642,6.8247,10.7656,0.897,4.1029,1
2023-06-29,1.0866,10.8653,1.26125,6.8551,10.80025,0.89945,4.09395,1
2023-06-30,1.0912,10.8006,1.2706,6.8224,10.7179,0.8955,4.06355,1
2023-07-03,1.0912,10.842,1.2694,6.8251,10.6963,0.89645,4.06635,1
2023-07-04,1.0879,10.83515,1.2714,6.8466,10.6358,0.89685,4.07705,1
2023-07-05,1.0853,10.9388,1.27045,6.8621,10.67885,0.8989,4.11315,1
2023-07-06,1.0889,10.9364,1.27405,6.84,10.7659,0.8952,4.1184,1
2023-07-07,1.0969,10.8208,1.2838,6.79245,10.6261,0.8884,4.06025,1
2023-07-10,1.1001,10.7562,1.2861,6.7728,10.48075,0.8854,4.03975,1
2023-07-11,1.1008,10.66575,1.2933,6.77,10.3564,0.8795,4.03165,1
2023-07-12,1.113,10.3824,1.2988,6.6957,10.1183,0.8675,3.98845,1
2023-07-13,1.1226,10.2029,1.3135,6.6379,9.96025,0.8588,3.95865,1
2023-07-14,1.1229,10.2315,1.309,6.6338,10.0502,0.8619,3.96655,1
2023-07-17,1.1236,10.25515,1.3073,6.63,10.06095,0.8607,3.95425,1
2023-07-18,1.1227,10.21895,1.3036,6.6351,10.05875,0.85745,3.9628,1
2023-07-19,1.12,10.2693,1.2939,6.6525,10.0353,0.85865,3.9757,1
2023-07-20,1.113,10.34815,1.2867,6.69465,10.07535,0.8668,4.00115,1
2023-07-21,1.1125,10.388,1.2857,6.69705,10.07585,0.8659,4.0101,1
2023-07-24,1.1064,10.4092,1.2834,6.7349,10.05965,0.8699,4.0219,1
2023-07-25,1.1055,10.3698,1.2902,6.74,10.0622,0.86375,4.0087,1
2023-07-26,1.1085,10.40545,1.2941,6.72225,10.10955,0.8608,3.99025,1
2023-07-27,1.0975,10.51505,1.2795,6.7876,10.1895,0.869,4.02905,1
2023-07-28,1.1016,10.55275,1.28515,6.7635,10.1979,0.87,4.0052,1
2023-07-31,1.0995,10.52545,1.2839,6.7765,10.13,0.872,4.00445,1
2023-08-01,1.0984,10.6041,1.27775,6.78375,10.2024,0.8753,4.04955,1
2023-08-02,1.0938,10.7195,1.2711,6.813,10.2951,0.8778,4.0657,1
2023-08-03,1.0946,10.7003,1.2715,6.8054,10.2446,0.87425,4.07495,1
2023-08-04,1.1011,10.58645,1.275,6.7677,10.1403,0.8729,4.02805,1
2023-08-07,1.10025,10.5753,1.2786,6.7711,10.15645,0.87235,4.02145,1
2023-08-08,1.0955,10.707,1.2748,6.8005,10.27185,0.87565,4.0723,1
2023-08-09,1.0975,10.674,1.272,6.78985,10.2034,0.8772,4.07015,1
2023-08-10,1.0981,10.7032,1.2676,6.7855,10.32215,0.8767,4.05135,1
2023-08-11,1.0946,10.8256,1.2696,6.8072,10.42775,0.8769,4.05035,1
2023-08-14,1.0906,10.7704,1.2682,6.83265,10.4871,0.8783,4.07915,1
2023-08-15,1.0905,10.8538,1.27045,6.8336,10.5356,0.8782,4.1056,1
2023-08-16,1.0876,10.9136,1.2729,6.8493,10.6109,0.8802,4.10775,1
2023-08-17,1.0873,10.9329,1.2747,6.85435,10.58235,0.8784,4.1098,1
2023-08-18,1.0867,10.9619,1.2732,6.853,10.6357,0.8817,4.10145,1
2023-08-21,1.0893,10.96385,1.2756,6.83905,10.6012,0.8785,4.10835,1
2023-08-22,1.0846,10.93145,1.2732,6.87145,10.61275,0.8803,4.12325,1
2023-08-23,1.0861,10.9033,1.2728,6.8616,10.589,0.8779,4.1129,1
2023-08-24,1.0811,10.99465,1.2601,6.8951,10.708,0.88465,4.14345,1
2023-08-25,1.0802,11.0562,1.25785,6.9044,10.7069,0.8847,4.13835,1
2023-08-28,1.0819,10.9847,1.2605,6.8888,10.71945,0.8838,4.12965,1
2023-08-29,1.0879,10.8716,1.264,6.8508,10.57625,0.87835,4.10345,1
2023-08-30,1.0926,10.8383,1.272,6.8231,10.5947,0.8781,4.0906,1
2023-08-31,1.0843,10.9499,1.2675,6.8733,10.6329,0.8833,4.126,1
2023-09-01,1.0775,11.033,1.259,6.9163,10.6573,0.8858,4.1458,1
2023-09-04,1.0796,10.9933,1.2623,6.9037,10.62885,0.8843,4.14045,1
2023-09-05,1.0722,11.0998,1.2565,6.952,10.72175,0.8895,4.1893,1
2023-09-06,1.07275,11.11095,1.2507,6.9506,10.7171,0.8911,4.25825,1
2023-09-07,1.0701,11.14475,1.2475,6.97365,10.71155,0.8929,4.3263,1
2023-09-08,1.07005,11.1269,1.2467,6.9701,10.6901,0.89335,4.31485,1
2023-09-11,1.075,11.0784,1.25095,6.9378,10.63795,0.89085,4.3152,1
2023-09-12,1.0754,11.08245,1.2486,6.9373,10.6728,0.8913,4.3302,1
2023-09-13,1.0729,11.1349,1.249,6.9529,10.7083,0.8937,4.3106,1
2023-09-14,1.0643,11.1858,1.24095,7.0075,10.73415,0.8956,4.3539,1
2023-09-15,1.0657,11.1888,1.2391,6.9974,10.7905,0.8976,4.3572,1
2023-09-18,1.0692,11.15,1.23835,6.9725,10.8095,0.8971,4.3397,1
2023-09-19,1.0679,11.1693,1.2392,6.9796,10.7833,0.8977,4.36285,1
2023-09-20,1.0661,11.141,1.23445,6.9915,10.7899,0.8986,4.32475,1
2023-09-21,1.066,11.1703,1.2297,6.9918,10.7787,0.9045,4.32945,1
2023-09-22,1.0654,11.1371,1.224,7.0021,10.7588,0.9071,4.32325,1
2023-09-25,1.0592,11.0581,1.22115,7.03965,10.8057,0.912,4.3485,1
2023-09-26,1.0572,10.9945,1.2158,7.0529,10.8177,0.91575,4.3582,1
2023-09-27,1.0502,11.0676,1.2136,7.0984,10.7652,0.9213,4.4114,1
2023-09-28,1.0561,10.9211,1.2199,7.0573,10.7295,0.915,4.39005,1
2023-09-29,1.0572,10.9212,1.21995,7.0523,10.6849,0.9151,4.3754,1
2023-10-02,1.0478,11.0535,1.2087,7.1175,10.85765,0.9183,4.407,1
2023-10-03,1.0467,11.0879,1.2077,7.1254,10.97,0.921,4.42415,1
2023-10-04,1.0505,11.06825,1.213,7.0991,10.9865,0.9172,4.38485,1
2023-10-05,1.055,11.0015,1.2192,7.0684,10.9613,0.9123,4.3622,1
2023-10-06,1.05875,10.95995,1.224,7.0438,10.9141,0.9101,4.3313,1
2023-10-09,1.0567,10.96415,1.2238,7.0566,10.7854,0.9067,4.3179,1
2023-10-10,1.0605,10.87325,1.22865,7.0307,10.8114,0.9045,4.2796,1
2023-10-11,1.0619,10.90665,1.2313,7.0222,10.85375,0.902,4.2614,1
2023-10-12,1.0528,11.001,1.2175,7.0826,10.9813,0.9084,4.3109,1
2023-10-13,1.0511,11.03645,1.21445,7.096,10.96235,0.90235,4.31255,1
2023-10-16,1.056,10.9196,1.22175,7.06355,10.9204,0.9001,4.21555,1
2023-10-17,1.0577,10.90935,1.218,7.05345,10.9488,0.90015,4.1796,1
2023-10-18,1.0537,11.0277,1.2141,7.08155,11.04295,0.899,4.22645,1
2023-10-19,1.0581,10.9609,1.2144,7.053,10.9992,0.8914,4.20855,1
2023-10-20,1.0594,10.9761,1.21635,7.0427,11.0734,0.89185,4.20995,1
2023-10-23,1.067,10.9763,1.22495,6.9947,11.07995,0.891,4.17965,1
2023-10-24,1.059,11.1168,1.216,7.0479,11.17065,0.8933,4.2147,1
2023-10-25,1.0565,11.1478,1.21115,7.063,11.2104,0.8968,4.23415,1
2023-10-26,1.0562,11.16605,1.2128,7.0669,11.202,0.89875,4.2148,1
2023-10-27,1.05655,11.1493,1.21235,7.0651,11.18575,0.9022,4.2245,1
2023-10-30,1.0615,11.1448,1.2169,7.03215,11.1469,0.902,4.1897,1
2023-10-31,1.0578,11.1763,1.21535,7.0573,11.1793,0.9105,4.2112,1
2023-11-01,1.057,11.1812,1.2151,7.06155,11.1744,0.9078,4.227,1
2023-11-02,1.0622,11.1247,1.2203,7.0266,11.16655,0.90615,4.18555,1
2023-11-03,1.0731,10.8829,1.23775,6.9525,11.0413,0.899,4.15145,1
2023-11-06,1.0717,10.9142,1.2343,6.9585,11.05785,0.8992,4.1571,1
2023-11-07,1.07,10.91955,1.22995,6.9708,11.1859,0.9001,4.16535,1
2023-11-08,1.07075,10.8972,1.2284,6.9642,11.17,0.8993,4.1501,1
2023-11-09,1.0668,10.92725,1.2223,6.991,11.2233,0.9029,4.16025,1
2023-11-10,1.0683,10.8995,1.2224,6.9787,11.11575,0.9029,4.14395,1
2023-11-13,1.0699,10.8389,1.22785,6.9709,11.0851,0.9018,4.14055,1
2023-11-14,1.08795,10.59185,1.2499,6.85655,10.88215,0.8891,4.0428,1
2023-11-15,1.0848,10.5545,1.242,6.8765,10.82015,0.8881,4.0498,1
2023-11-16,1.0852,10.592,1.2408,6.8723,10.9361,0.88865,4.0284,1
2023-11-17,1.0909,10.5191,1.2463,6.8325,10.8166,0.8857,4.0178,1
2023-11-20,1.094,10.44995,1.2505,6.815,10.70045,0.885,3.9755,1
2023-11-21,1.0911,10.4666,1.25395,6.8324,10.6777,0.8836,4.0081,1
2023-11-22,1.0889,10.4724,1.2494,6.84645,10.7576,0.88385,4.0091,1
2023-11-23,1.09055,10.48785,1.2535,6.8364,10.7671,0.88425,4.00625,1
2023-11-24,1.0941,10.4408,1.2605,6.8143,10.73665,0.8826,3.9944,1
2023-11-27,1.0954,10.4267,1.2627,6.80685,10.6378,0.8804,3.9672,1
2023-11-28,1.0992,10.31865,1.2695,6.7816,10.62295,0.8782,3.92985,1
2023-11-29,1.097,10.36475,1.2695,6.7968,10.66,0.87395,3.95935,1
2023-11-30,1.0887,10.5009,1.26235,6.8478,10.8123,0.8753,4.00055,1
2023-12-01,1.0883,10.3689,1.2702,6.849,10.6745,0.8695,3.9739,1
2023-12-04,1.08365,10.43635,1.2633,6.8803,10.8464,0.8728,3.9949,1
2023-12-05,1.0796,10.4887,1.2594,6.9055,10.9298,0.87495,4.0039,1
2023-12-06,1.0764,10.47655,1.256,6.9265,10.97765,0.87465,4.0208,1
2023-12-07,1.0794,10.3897,1.2592,6.90705,10.86585,0.8752,4.01465,1
2023-12-08,1.0763,10.4665,1.2548,6.9263,10.90845,0.87975,4.02705,1
2023-12-11,1.0763,10.49145,1.2555,6.92585,10.9553,0.8785,4.0283,1
2023-12-12,1.0794,10.4364,1.2563,6.9078,10.9675,0.8753,4.009,1
2023-12-13,1.0875,10.33175,1.26185,6.8565,10.7863,0.8717,3.95355,1
2023-12-14,1.0993,10.24245,1.27665,6.78235,10.51175,0.8676,3.91845,1
2023-12-15,1.08955,10.2747,1.26785,6.84195,10.4597,0.8705,3.9765,1
2023-12-18,1.0924,10.2096,1.26465,6.82435,10.3947,0.8672,3.95785,1
2023-12-19,1.0982,10.1571,1.2732,6.79,10.2666,0.861,3.9393,1
2023-12-20,1.094,10.17685,1.2639,6.81435,10.3495,0.86275,3.97105,1
2023-12-21,1.101,10.088,1.269,6.7724,10.2622,0.8563,3.9291,1
2023-12-22,1.1012,10.002,1.27015,6.7689,10.204,0.8557,3.93515,1
2023-12-25,1.1009,10.03745,1.2691,6.7732,10.1162,0.8564,3.9438,1
2023-12-26,1.1044,9.9968,1.2728,6.75125,10.1481,0.8536,3.91895,1
2023-12-27,1.1105,9.94045,1.27965,6.71295,10.106,0.84325,3.88995,1
2023-12-28,1.1061,9.9886,1.2732,6.7387,10.1987,0.8446,3.92,1
2023-12-29,1.1037,10.0685,1.2731,6.7547,10.159,0.8417,3.9364,1
2024-01-01,1.1045,10.07505,1.27275,6.7493,10.16395,0.8413,3.94115,1
2024-01-02,1.0949,10.2195,1.2616,6.814,10.3526,0.85005,3.9946,1
2024-01-03,1.09215,10.29595,1.2664,6.8281,10.3703,0.8491,3.98485,1
2024-01-04,1.0945,10.2187,1.2681,6.8137,10.2996,0.8502,3.972,1
2024-01-05,1.0942,10.2534,1.2718,6.81605,10.30275,0.85,3.97705,1
2024-01-08,1.0951,10.2315,1.27485,6.81035,10.36565,0.848,3.95715,1
2024-01-09,1.09315,10.25365,1.2707,6.8221,10.36445,0.8524,3.9791,1
2024-01-10,1.0973,10.2267,1.2742,6.79665,10.3417,0.8509,3.95255,1
2024-01-11,1.0972,10.2563,1.27615,6.7962,10.3122,0.852,3.9655,1
2024-01-12,1.0951,10.2821,1.27535,6.81035,10.2914,0.8524,3.97975,1
2024-01-15,1.095,10.3176,1.2727,6.8113,10.35345,0.85565,3.98945,1
2024-01-16,1.0876,10.4379,1.26365,6.8579,10.47055,0.86155,4.03785,1
2024-01-17,1.0883,10.44595,1.2676,6.8534,10.5115,0.8644,4.0414,1
2024-01-18,1.0876,10.4857,1.2706,6.8554,10.5243,0.8681,4.03305,1
2024-01-19,1.0898,10.4652,1.2702,6.843,10.4834,0.8687,3.99655,1
2024-01-22,1.0883,10.4644,1.2709,6.8535,10.5133,0.8691,4.00855,1
2024-01-23,1.0853,10.485,1.26885,6.86915,10.50535,0.8703,4.04315,1
2024-01-24,1.0885,10.4378,1.27255,6.85005,10.46855,0.86275,4.0219,1
2024-01-25,1.08465,10.4447,1.27085,6.8727,10.43435,0.8669,4.03245,1
2024-01-26,1.0854,10.4448,1.2703,6.8674,10.4219,0.86455,4.02365,1
2024-01-29,1.0834,10.4433,1.2709,6.8813,10.43435,0.8614,4.03345,1
2024-01-30,1.0842,10.4106,1.2699,6.8732,10.4408,0.8618,4.0118,1
2024-01-31,1.0818,10.3892,1.2687,6.8906,10.5057,0.8613,4.00165,1
2024-02-01,1.08725,10.3823,1.27435,6.8565,10.4335,0.8576,3.9697,1
2024-02-02,1.0786,10.499,1.2632,6.9086,10.6063,0.8666,3.99935,1
2024-02-05,1.0743,10.60245,1.25365,6.9423,10.6815,0.8707,4.042,1
2024-02-06,1.07545,10.50305,1.25975,6.9364,10.59045,0.86975,4.0441,1
2024-02-07,1.0773,10.4731,1.2627,6.92245,10.5834,0.8745,4.0316,1
2024-02-08,1.0778,10.4772,1.2618,6.9167,10.61785,0.87365,4.0141,1
2024-02-09,1.0784,10.45925,1.2621,6.9125,10.5483,0.87475,4.01225,1
2024-02-12,1.0773,10.4,1.2628,6.9193,10.4977,0.8757,4.00235,1
2024-02-13,1.07095,10.58585,1.2593,6.96055,10.67755,0.88705,4.05175,1
2024-02-14,1.0727,10.5303,1.2567,6.9492,10.58845,0.88595,4.04625,1
2024-02-15,1.0773,10.453,1.26005,6.92025,10.52685,0.87995,4.0314,1
2024-02-16,1.0776,10.43515,1.26,6.9176,10.5115,0.88065,4.02665,1
2024-02-19,1.0779,10.4278,1.25945,6.9152,10.48765,0.8823,4.01505,1
2024-02-20,1.0805,10.3681,1.26225,6.8975,10.48685,0.882,3.9929,1
2024-02-21,1.0819,10.3662,1.2638,6.89,10.4833,0.8796,3.98985,1
2024-02-22,1.0825,10.32865,1.2661,6.88735,10.4934,0.8803,3.99595,1
2024-02-23,1.082,10.3259,1.2681,6.8879,10.5424,0.8813,3.9792,1
2024-02-26,1.0849,10.2833,1.2684,6.8703,10.51225,0.88,3.9717,1
2024-02-27,1.0846,10.30875,1.26855,6.8737,10.53125,0.8785,3.97015,1
2024-02-28,1.0838,10.3377,1.2663,6.8774,10.5894,0.8788,3.9853,1
2024-02-29,1.0805,10.37355,1.2625,6.89835,10.62025,0.88455,3.99405,1
2024-03-01,1.0839,10.3186,1.2652,6.8766,10.5217,0.8836,3.9835,1
2024-03-04,1.0856,10.37445,1.2692,6.86585,10.5731,0.8849,3.98165,1
2024-03-05,1.0857,10.3782,1.2705,6.8657,10.56985,0.8834,3.9719,1
2024-03-06,1.0899,10.29775,1.2731,6.8398,10.49665,0.8821,3.94655,1
2024-03-07,1.0948,10.2245,1.2808,6.8083,10.4014,0.8777,3.929,1
2024-03-08,1.0939,10.2044,1.2859,6.81445,10.4247,0.8777,3.93085,1
2024-03-11,1.09265,10.2409,1.2814,6.82425,10.45735,0.8777,3.919,1
2024-03-12,1.0926,10.243,1.27945,6.8234,10.5208,0.8771,3.92445,1
2024-03-13,1.09475,10.228,1.2798,6.8111,10.4809,0.8789,3.9123,1
2024-03-14,1.0883,10.3391,1.2753,6.85135,10.55365,0.88385,3.94365,1
2024-03-15,1.0889,10.3536,1.2741,6.8484,10.6106,0.8837,3.9515,1
2024-03-18,1.0873,10.4261,1.2729,6.8583,10.6545,0.8878,3.97525,1
2024-03-19,1.0866,10.44105,1.2722,6.8634,10.6543,0.8881,3.9703,1
2024-03-20,1.092,10.38475,1.2786,6.8283,10.57115,0.887,3.94575,1
2024-03-21,1.08605,10.4674,1.26575,6.86725,10.666,0.89755,3.9664,1
2024-03-22,1.0807,10.56795,1.2603,6.9009,10.75625,0.8978,3.99775,1
2024-03-25,1.08375,10.5752,1.26365,6.88185,10.71415,0.8994,3.97625,1
2024-03-26,1.0832,10.5913,1.2627,6.8873,10.7537,0.904,3.97945,1
2024-03-27,1.08275,10.6113,1.264,6.8868,10.77955,0.90375,3.9852,1
2024-03-28,1.0789,10.6982,1.2624,6.9129,10.85935,0.90165,3.9927,1
2024-03-29,1.0795,10.6523,1.2625,6.9105,10.8173,0.9018,3.9777,1
2024-04-01,1.07435,10.80035,1.2552,6.94275,10.95785,0.90425,3.98295,1
2024-04-02,1.07695,10.73695,1.25775,6.9256,10.8388,0.908,3.98375,1
2024-04-03,1.0836,10.6462,1.2653,6.8835,10.7132,0.9031,3.96085,1
2024-04-04,1.0837,10.6502,1.2642,6.883,10.7384,0.9014,3.95935,1
2024-04-05,1.0837,10.6424,1.2638,6.8824,10.72825,0.9016,3.94935,1
2024-04-08,1.0859,10.5624,1.2655,6.86885,10.6792,0.90545,3.9239,1
2024-04-09,1.0857,10.55305,1.2678,6.8703,10.6779,0.90355,3.92595,1
2024-04-10,1.0744,10.7103,1.2533,6.9443,10.8186,0.9132,3.97055,1
2024-04-11,1.0726,10.7259,1.25535,6.95475,10.84475,0.91,3.97385,1
2024-04-12,1.0643,10.8754,1.24515,7.0096,10.8988,0.9142,4.02965,1
2024-04-15,1.0624,10.88705,1.24465,7.022,10.9441,0.9116,4.05135,1
2024-04-16,1.0619,10.96295,1.2426,7.0266,10.9859,0.9129,4.11165,1
2024-04-17,1.0673,10.93935,1.2448,6.9908,10.99695,0.91075,4.06365,1
2024-04-18,1.0644,10.9674,1.2436,7.01045,11.0437,0.9123,4.0752,1
2024-04-19,1.06555,10.92275,1.2373,7.0026,11.0179,0.9102,4.0445,1
2024-04-22,1.06545,10.88795,1.23495,7.0025,10.98905,0.912,4.05325,1
2024-04-23,1.0701,10.8139,1.245,6.9708,10.9046,0.9119,4.02685,1
2024-04-24,1.0699,10.8787,1.24635,6.9712,10.991,0.9151,4.0517,1
2024-04-25,1.07295,10.89005,1.2514,6.95035,10.95875,0.9122,4.02165,1
2024-04-26,1.0694,10.9233,1.2491,6.97375,11.041,0.9143,4.0379,1
2024-04-29,1.0721,10.92415,1.2563,6.9567,10.98985,0.9105,4.0252,1
2024-04-30,1.06655,11.02515,1.2491,6.9933,11.1147,0.9194,4.06225,1
2024-05-01,1.0711,10.9286,1.2527,6.9623,11.04205,0.9156,4.03505,1
2024-05-02,1.0727,10.8716,1.2534,6.9526,10.9925,0.9106,4.03995,1
2024-05-03,1.076,10.8225,1.25465,6.9299,10.8827,0.9056,4.02005,1
2024-05-06,1.0769,10.81675,1.25625,6.9263,10.8356,0.9063,3.99995,1
2024-05-07,1.0754,10.8456,1.2506,6.9353,10.9004,0.9084,4.0095,1
2024-05-08,1.0747,10.8968,1.2498,6.9391,10.9062,0.9079,4.0027,1
2024-05-09,1.0782,10.84795,1.2524,6.91865,10.8459,0.906,3.9771,1
2024-05-10,1.0771,10.8406,1.2523,6.926,10.84125,0.9065,3.99535,1
2024-05-13,1.07895,10.841,1.2559,6.91485,10.8234,0.9083,3.9726,1
2024-05-14,1.082,10.8033,1.2592,6.8964,10.8154,0.9066,3.94475,1
2024-05-15,1.0884,10.67,1.26855,6.8549,10.6706,0.9022,3.9162,1
2024-05-16,1.0867,10.71525,1.26695,6.8655,10.70315,0.9062,3.9183,1
2024-05-17,1.0872,10.71375,1.2701,6.8642,10.68015,0.9091,3.92005,1
2024-05-20,1.0857,10.6899,1.2706,6.8722,10.7002,0.9106,3.9174,1
2024-05-21,1.08545,10.6937,1.2709,6.87405,10.6709,0.91115,3.9181,1
2024-05-22,1.0823,10.7372,1.2717,6.89445,10.71195,0.9158,3.9446,1
2024-05-23,1.08145,10.7399,1.2699,6.8994,10.67565,0.91435,3.94275,1
2024-05-24,1.0847,10.6684,1.2742,6.8793,10.5858,0.915,3.9203,1
2024-05-27,1.08585,10.61495,1.2769,6.87095,10.4987,0.9139,3.9217,1
2024-05-28,1.0857,10.5743,1.2762,6.87245,10.50875,0.91245,3.91775,1
2024-05-29,1.0802,10.671,1.2709,6.9064,10.5935,0.9135,3.96215,1
2024-05-30,1.0833,10.59895,1.27325,6.88555,10.5479,0.9034,3.95335,1
2024-05-31,1.0843,10.52755,1.27425,6.8751,10.49565,0.9021,3.93875,1
2024-06-03,1.0904,10.4129,1.2806,6.8401,10.4513,0.8957,3.92045,1
2024-06-04,1.088,10.4421,1.2765,6.8561,10.5691,0.8899,3.9601,1
2024-06-05,1.0869,10.3928,1.2787,6.86285,10.58365,0.89345,3.94895,1
2024-06-06,1.089,10.3926,1.279,6.8504,10.5454,0.8893,3.93305,1
2024-06-07,1.0802,10.5413,1.27225,6.90645,10.7015,0.8961,3.99345,1
2024-06-10,1.0765,10.49085,1.2731,6.92895,10.6447,0.8965,4.0176,1
2024-06-11,1.074,10.4784,1.2742,6.9446,10.69465,0.8976,4.0396,1
2024-06-12,1.0809,10.3632,1.2798,6.901,10.57715,0.8943,4.0079,1
2024-06-13,1.0737,10.47875,1.2761,6.94735,10.6572,0.8939,4.04925,1
2024-06-14,1.0702,10.5111,1.2686,6.9708,10.67345,0.8903,4.0928,1
2024-06-17,1.07345,10.47755,1.27045,6.94935,10.6571,0.8895,4.05005,1
2024-06-18,1.074,10.4371,1.2709,6.94595,10.57785,0.8842,4.0382,1
2024-06-19,1.0744,10.4413,1.2719,6.9424,10.56535,0.88425,4.0259,1
2024-06-20,1.0702,10.4972,1.2657,6.9694,10.5493,0.8913,4.043,1
2024-06-21,1.0693,10.5072,1.26465,6.9753,10.5565,0.8939,4.04545,1
2024-06-24,1.0734,10.47585,1.2681,6.95,10.54155,0.8929,4.0011,1
2024-06-25,1.07145,10.508,1.2685,6.9619,10.6138,0.8948,4.01185,1
2024-06-26,1.06805,10.5751,1.26215,6.9837,10.6819,0.8973,4.03885,1
2024-06-27,1.07035,10.6241,1.264,6.96815,10.6236,0.89865,4.02675,1
2024-06-28,1.0715,10.5988,1.2644,6.9604,10.6802,0.8989,4.0244,1
2024-07-01,1.074,10.613,1.2649,6.94475,10.6577,0.9029,4.0193,1
2024-07-02,1.07455,10.57975,1.26855,6.94155,10.6716,0.9039,4.0105,1
2024-07-03,1.07875,10.4923,1.2742,6.9139,10.55665,0.9016,3.98535,1
2024-07-04,1.0812,10.5046,1.2759,6.89835,10.5708,0.9003,3.9607,1
2024-07-05,1.0838,10.48095,1.281,6.8806,10.56445,0.89615,3.95205,1
2024-07-08,1.0824,10.5838,1.2807,6.891,10.60695,0.8977,3.9426,1
2024-07-09,1.0814,10.5569,1.27865,6.8986,10.60315,0.8979,3.9359,1
2024-07-10,1.08305,10.54385,1.28485,6.8882,10.7114,0.8996,3.93495,1
2024-07-11,1.0867,10.4979,1.2911,6.8652,10.7092,0.8964,3.92035,1
2024-07-12,1.09075,10.4936,1.2994,6.8408,10.73325,0.8942,3.90025,1
2024-07-15,1.08945,10.60425,1.2968,6.84855,10.81645,0.8958,3.90705,1
2024-07-16,1.0899,10.5932,1.2967,6.8436,10.7884,0.8936,3.93085,1
2024-07-17,1.0939,10.535,1.30095,6.8191,10.7216,0.8834,3.9219,1
2024-07-18,1.0897,10.5783,1.2943,6.84725,10.8065,0.8877,3.93885,1
2024-07-19,1.0879,10.6804,1.2921,6.8564,10.924,0.8892,3.9385,1
2024-07-22,1.0891,10.7183,1.2934,6.8513,10.9381,0.8897,3.92855,1
2024-07-23,1.0853,10.76785,1.2907,6.8749,11.0092,0.8912,3.94025,1
2024-07-24,1.08395,10.7787,1.29065,6.8843,11.0285,0.88515,3.9642,1
2024-07-25,1.0846,10.8337,1.28515,6.8812,11.03535,0.8817,3.9508,1
2024-07-26,1.0859,10.8114,1.2874,6.8741,11.02245,0.8838,3.9372,1
2024-07-29,1.0821,10.82885,1.2861,6.89615,11.005,0.8861,3.9678,1
2024-07-30,1.08155,10.7605,1.28355,6.89975,10.9564,0.8826,3.9687,1
2024-07-31,1.08255,10.6982,1.28565,6.8929,10.90965,0.878,3.96345,1
2024-08-01,1.07915,10.73285,1.2742,6.9146,10.9512,0.8729,3.98745,1
2024-08-02,1.0909,10.58085,1.27995,6.839,10.9471,0.8577,3.9336,1
2024-08-05,1.0953,10.5488,1.27755,6.81325,11.021,0.85245,3.92845,1
2024-08-06,1.09315,10.5286,1.2691,6.8264,10.919,0.85145,3.94455,1
2024-08-07,1.0922,10.49385,1.26915,6.83205,10.80435,0.8617,3.96095,1
2024-08-08,1.09185,10.5161,1.2749,6.83425,10.84365,0.8667,3.95715,1
2024-08-09,1.09165,10.51985,1.2763,6.8364,10.80765,0.86545,3.95925,1
2024-08-12,1.09315,10.52395,1.27655,6.82675,10.8078,0.8652,3.93805,1
2024-08-13,1.0993,10.46805,1.28605,6.7884,10.7435,0.86475,3.90225,1
2024-08-14,1.10125,10.4689,1.2827,6.77545,10.7153,0.8652,3.897,1
2024-08-15,1.0972,10.5404,1.2854,6.79975,10.7466,0.87265,3.9092,1
2024-08-16,1.10285,10.44565,1.2945,6.7653,10.67655,0.8663,3.8667,1
2024-08-19,1.10855,10.3129,1.2991,6.7313,10.55015,0.8628,3.8482,1
2024-08-20,1.11305,10.2057,1.30335,6.70445,10.4939,0.85405,3.8421,1
2024-08-21,1.11505,10.18465,1.30935,6.69375,10.5082,0.85175,3.8401,1
2024-08-22,1.11125,10.2469,1.309,6.71455,10.60035,0.8522,3.85395,1
2024-08-23,1.11915,10.1792,1.32125,6.66575,10.46385,0.8482,3.81015,1
2024-08-26,1.11615,10.21535,1.31905,6.68455,10.5423,0.84725,3.8367,1
2024-08-27,1.11845,10.1507,1.3259,6.67015,10.4632,0.8416,3.82935,1
2024-08-28,1.11205,10.19985,1.31915,6.7071,10.5001,0.84225,3.8627,1
2024-08-29,1.10775,10.23175,1.31685,6.7334,10.5022,0.8473,3.86785,1
2024-08-30,1.10475,10.2714,1.313,6.7515,10.6114,0.8501,3.8761,1
2024-09-02,1.1072,10.2522,1.31505,6.7364,10.5862,0.85175,3.8569,1
2024-09-03,1.10435,10.30705,1.3114,6.7553,10.68705,0.85035,3.8763,1
2024-09-04,1.10825,10.27905,1.31455,6.7315,10.63435,0.8465,3.85755,1
2024-09-05,1.11105,10.25665,1.3178,6.71575,10.6315,0.84405,3.8549,1
2024-09-06,1.1085,10.30025,1.3126,6.7312,10.7159,0.84295,3.8645,1
2024-09-09,1.10345,10.37965,1.30735,6.7621,10.8369,0.84935,3.87445,1
2024-09-10,1.10195,10.3749,1.308,6.77175,10.8427,0.84695,3.88475,1
2024-09-11,1.1012,10.3892,1.30465,6.77665,10.8537,0.85225,3.89535,1
2024-09-12,1.10745,10.2844,1.3124,6.7385,10.71605,0.8511,3.86965,1
2024-09-13,1.10765,10.233,1.31235,6.73775,10.66085,0.8491,3.8655,1
