Date,RIC,Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
2017-12-11,POWI.OQ,USD,-0.270087779,36.925,,92284
2017-12-11,VHI.N,USD,-1.88034188,68.88,,9082
2017-12-12,POWI.OQ,USD,0.0,36.925,,45502
2017-12-12,VHI.N,USD,-0.348432056,68.64,,7238
2017-12-13,POWI.OQ,USD,-1.624915369,36.325,,79886
2017-12-13,VHI.N,USD,4.370629371,71.64,,8408
2017-12-14,POWI.OQ,USD,-0.550584997,36.125,,56632
2017-12-14,VHI.N,USD,-4.020100503,68.76,,6255
2017-12-15,POWI.OQ,USD,2.975778547,37.2,,293270
2017-12-15,VHI.N,USD,2.966841187,70.8,,19087
2017-12-18,POWI.OQ,USD,2.419354839,38.1,,71730
2017-12-18,VHI.N,USD,5.593220339,74.76,,5547
2017-12-19,POWI.OQ,USD,-2.624671916,37.1,,80326
2017-12-19,VHI.N,USD,-2.086677368,73.2,,6435
2017-12-20,POWI.OQ,USD,0.134770889,37.15,,82896
2017-12-20,VHI.N,USD,3.114754098,75.48,,3847
2017-12-21,POWI.OQ,USD,1.749663526,37.8,,86902
2017-12-21,VHI.N,USD,1.430842607,76.56,,5841
2017-12-22,POWI.OQ,USD,-0.925925926,37.45,,59448
2017-12-22,VHI.N,USD,-0.78369906,75.96,,3742
2017-12-26,POWI.OQ,USD,-1.068090788,37.05,,54370
2017-12-26,VHI.N,USD,2.52764613,77.88,,3716
2017-12-27,POWI.OQ,USD,0.134952767,37.1,,89596
2017-12-27,VHI.N,USD,-4.160246533,74.64,,6169
2017-12-28,POWI.OQ,USD,-0.134770889,37.05,,82670
2017-12-28,VHI.N,USD,-0.160771704,74.52,,3359
2017-12-29,POWI.OQ,USD,-0.742240216,36.775,,102792
2017-12-29,VHI.N,USD,-0.644122383,74.04,,4388
2018-01-02,POWI.OQ,USD,2.787219579,37.8,,78116
2018-01-02,VHI.N,USD,0.648298217,74.52,,9436
2018-01-03,POWI.OQ,USD,1.785714286,38.475,,82254
2018-01-03,VHI.N,USD,-2.898550725,72.36,,10561
2018-01-04,POWI.OQ,USD,0.259909032,38.575,,63308
2018-01-04,VHI.N,USD,1.824212272,73.68,,3877
2018-01-05,POWI.OQ,USD,2.073882048,39.375,,94994
2018-01-05,VHI.N,USD,0.16286645,73.8,,5276
2018-01-08,POWI.OQ,USD,0.507936508,39.575,,57570
2018-01-08,VHI.N,USD,-1.300813008,72.84,,4350
2018-01-09,POWI.OQ,USD,-1.831964624,38.85,,44010
2018-01-09,VHI.N,USD,-1.647446458,71.64,,5858
2018-01-10,POWI.OQ,USD,-1.866151866,38.125,,70096
2018-01-10,VHI.N,USD,0.167504188,71.76,,3910
2018-01-11,POWI.OQ,USD,2.163934426,38.95,,47280
2018-01-11,VHI.N,USD,4.515050167,75.0,,5411
2018-01-12,POWI.OQ,USD,0.834403081,39.275,,56690
2018-01-12,VHI.N,USD,0.0,75.0,,2503
2018-01-16,POWI.OQ,USD,-0.190961171,39.2,,57946
2018-01-16,VHI.N,USD,-3.84,72.12,,3964
2018-01-17,POWI.OQ,USD,0.255102041,39.3,,59398
2018-01-17,VHI.N,USD,0.998336106,72.84,,3035
2018-01-18,POWI.OQ,USD,-1.463104326,38.725,,68686
2018-01-18,VHI.N,USD,-0.658978583,72.36,,2493
2018-01-19,POWI.OQ,USD,-0.258231117,38.625,,90298
2018-01-19,VHI.N,USD,2.819237148,74.4,,5018
2018-01-22,POWI.OQ,USD,0.064724919,38.65,,56032
2018-01-22,VHI.N,USD,-0.64516129,73.92,,2611
2018-01-23,POWI.OQ,USD,-0.064683053,38.625,,79072
2018-01-23,VHI.N,USD,-0.162337662,73.8,,1513
2018-01-24,POWI.OQ,USD,0.841423948,38.95,,156360
2018-01-24,VHI.N,USD,-1.138211382,72.96,,3078
2018-01-25,POWI.OQ,USD,-1.861360719,38.225,,96302
2018-01-25,VHI.N,USD,-0.822368421,72.36,,2525
2018-01-26,POWI.OQ,USD,1.438848921,38.775,,41728
2018-01-26,VHI.N,USD,0.829187396,72.96,,1823
2018-01-29,POWI.OQ,USD,0.386847195,38.925,,63282
2018-01-29,VHI.N,USD,-1.644736842,71.76,,3159
2018-01-30,POWI.OQ,USD,-1.605651895,38.3,,91124
2018-01-30,VHI.N,USD,-8.361204013,65.76,,6288
2018-01-31,POWI.OQ,USD,-2.480417755,37.35,,131606
2018-01-31,VHI.N,USD,5.656934307,69.48,,7343
2018-02-01,POWI.OQ,USD,1.40562249,37.875,,156340
2018-02-01,VHI.N,USD,1.727115717,70.68,,2958
2018-02-02,POWI.OQ,USD,-10.891089109,33.75,,329660
2018-02-02,VHI.N,USD,-1.358234295,69.72,,5393
2018-02-05,POWI.OQ,USD,-3.592592593,32.5375,,202792
2018-02-05,VHI.N,USD,-8.950086059,63.48,,6468
2018-02-06,POWI.OQ,USD,2.189781022,33.25,,208798
2018-02-06,VHI.N,USD,2.079395085,64.8,,5693
2018-02-07,POWI.OQ,USD,-1.353383459,32.8,,185438
2018-02-07,VHI.N,USD,0.555555556,65.16,,5473
2018-02-08,POWI.OQ,USD,-4.801829268,31.225,,194278
2018-02-08,VHI.N,USD,-2.025782689,63.84,,6654
2018-02-09,POWI.OQ,USD,0.240192154,31.3,,267370
2018-02-09,VHI.N,USD,2.067669173,65.16,,4243
2018-02-12,POWI.OQ,USD,0.71884984,31.525,,189184
2018-02-12,VHI.N,USD,2.209944751,66.6,,2452
2018-02-13,POWI.OQ,USD,-2.06185567,30.875,,153240
2018-02-13,VHI.N,USD,0.36036036,66.84,,2160
2018-02-14,POWI.OQ,USD,2.753036437,31.725,,149420
2018-02-14,VHI.N,USD,1.97486535,68.16,,2989
2018-02-15,POWI.OQ,USD,1.891252955,32.325,,185280
2018-02-15,VHI.N,USD,-1.232394366,67.32,,4225
2018-02-16,POWI.OQ,USD,0.309358082,32.425,,93400
2018-02-16,VHI.N,USD,0.713012478,67.8,,2269
2018-02-20,POWI.OQ,USD,1.927525058,33.05,,89204
2018-02-20,VHI.N,USD,-0.884955752,67.2,,2818
2018-02-21,POWI.OQ,USD,-0.832072617,32.775,,91520
2018-02-21,VHI.N,USD,2.857142857,69.12,,3174
2018-02-22,POWI.OQ,USD,0.533943555,32.95,,150812
2018-02-22,VHI.N,USD,-0.520833333,68.76,,2291
2018-02-23,POWI.OQ,USD,1.972685888,33.6,,73630
2018-02-23,VHI.N,USD,1.919720768,70.08,,1886
2018-02-26,POWI.OQ,USD,2.008928571,34.275,,140298
2018-02-26,VHI.N,USD,0.856164384,70.68,,2692
2018-02-27,POWI.OQ,USD,-0.56892779,34.0,,177914
2018-02-27,VHI.N,USD,-1.528013582,69.6,,2990
2018-02-28,POWI.OQ,USD,-1.176470588,33.6,,129116
2018-02-28,VHI.N,USD,-1.896551724,68.28,,8417
2018-03-01,POWI.OQ,USD,-0.669642857,33.375,,160728
2018-03-01,VHI.N,USD,3.16344464,70.44,,4574
2018-03-02,POWI.OQ,USD,1.947565543,34.025,,70282
2018-03-02,VHI.N,USD,1.873935264,71.76,,3826
2018-03-05,POWI.OQ,USD,2.718589273,34.95,,159568
2018-03-05,VHI.N,USD,1.170568562,72.6,,2921
2018-03-06,POWI.OQ,USD,0.429184549,35.1,,119140
2018-03-06,VHI.N,USD,5.950413223,76.92,,6425
2018-03-07,POWI.OQ,USD,2.207977208,35.875,,130038
2018-03-07,VHI.N,USD,0.468018721,77.28,,4714
2018-03-08,POWI.OQ,USD,-1.114982578,35.475,,116170
2018-03-08,VHI.N,USD,-0.310559006,77.04,,2287
2018-03-09,POWI.OQ,USD,1.479915433,36.0,,122270
2018-03-09,VHI.N,USD,2.336448598,78.6,,2761
2018-03-12,POWI.OQ,USD,1.458333333,36.525,,66794
2018-03-12,VHI.N,USD,-1.06870229,77.76,,3388
2018-03-13,POWI.OQ,USD,-1.505817933,35.975,,81016
2018-03-13,VHI.N,USD,-5.401234568,73.56,,3051
2018-03-14,POWI.OQ,USD,0.0,35.975,,87688
2018-03-14,VHI.N,USD,3.425774878,76.08,,3038
2018-03-15,POWI.OQ,USD,0.069492703,36.0,,80018
2018-03-15,VHI.N,USD,-0.47318612,75.72,,2865
2018-03-16,POWI.OQ,USD,0.0,36.0,,351418
2018-03-16,VHI.N,USD,10.142630745,83.4,,17789
2018-03-19,POWI.OQ,USD,-1.458333333,35.475,,68104
2018-03-19,VHI.N,USD,-3.597122302,80.4,,9194
2018-03-20,POWI.OQ,USD,1.902748414,36.15,,87872
2018-03-20,VHI.N,USD,-4.328358209,76.92,,3707
2018-03-21,POWI.OQ,USD,-0.345781466,36.025,,58230
2018-03-21,VHI.N,USD,1.248049922,77.88,,2603
2018-03-22,POWI.OQ,USD,-3.539208883,34.75,,102612
2018-03-22,VHI.N,USD,-2.773497689,75.72,,4673
2018-03-23,POWI.OQ,USD,-3.956834532,33.375,,110972
2018-03-23,VHI.N,USD,-0.633914422,75.24,,4058
2018-03-26,POWI.OQ,USD,4.419475655,34.85,,199474
2018-03-26,VHI.N,USD,-4.146730463,72.12,,7179
2018-03-27,POWI.OQ,USD,-2.367288379,34.025,,169980
2018-03-27,VHI.N,USD,-0.499168053,71.76,,5248
2018-03-28,POWI.OQ,USD,-2.057310801,33.325,,124338
2018-03-28,VHI.N,USD,-0.501672241,71.4,,3443
2018-03-29,POWI.OQ,USD,2.550637659,34.175,,181124
2018-03-29,VHI.N,USD,1.848739496,72.72,,5991
2018-04-02,POWI.OQ,USD,-2.852962692,33.2,,221234
2018-04-02,VHI.N,USD,-2.97029703,70.56,,4586
2018-04-03,POWI.OQ,USD,0.677710843,33.425,,150136
2018-04-03,VHI.N,USD,0.850340136,71.16,,3563
2018-04-04,POWI.OQ,USD,1.645474944,33.975,,108096
2018-04-04,VHI.N,USD,3.878583474,73.92,,3880
2018-04-05,POWI.OQ,USD,0.073583517,34.0,,86814
2018-04-05,VHI.N,USD,4.545454545,77.28,,2637
2018-04-06,POWI.OQ,USD,-0.882352941,33.7,,178390
2018-04-06,VHI.N,USD,-3.260869565,74.76,,1740
2018-04-09,POWI.OQ,USD,-0.741839763,33.45,,184182
2018-04-09,VHI.N,USD,-0.321027287,74.52,,1910
2018-04-10,POWI.OQ,USD,3.213751868,34.525,,84564
2018-04-10,VHI.N,USD,4.508856683,77.88,,2970
2018-04-11,POWI.OQ,USD,-0.724112962,34.275,,119978
2018-04-11,VHI.N,USD,1.848998459,79.32,,1242
2018-04-12,POWI.OQ,USD,0.583515682,34.475,,180710
2018-04-12,VHI.N,USD,1.361573374,80.4,,1264
2018-04-13,POWI.OQ,USD,-0.725163162,34.225,,65234
2018-04-13,VHI.N,USD,1.641791045,81.72,,3428
2018-04-16,POWI.OQ,USD,0.584368152,34.425,,78516
2018-04-16,VHI.N,USD,1.321585903,82.8,,2780
2018-04-17,POWI.OQ,USD,3.776325345,35.725,,104426
2018-04-17,VHI.N,USD,2.898550725,85.2,,6599
2018-04-18,POWI.OQ,USD,0.0,35.725,,115098
2018-04-18,VHI.N,USD,14.507042254,97.56,,13473
2018-04-19,POWI.OQ,USD,-2.309307208,34.9,,105306
2018-04-19,VHI.N,USD,-5.289052891,92.4,,6940
2018-04-20,POWI.OQ,USD,1.504297994,35.425,,130698
2018-04-20,VHI.N,USD,8.441558442,100.2,,4904
2018-04-23,POWI.OQ,USD,-5.504587156,33.475,,138266
2018-04-23,VHI.N,USD,3.592814371,103.8,,18659
2018-04-24,POWI.OQ,USD,0.672143391,33.7,,148446
2018-04-24,VHI.N,USD,-2.312138728,101.4,,8221
2018-04-25,POWI.OQ,USD,-0.964391691,33.375,,116656
2018-04-25,VHI.N,USD,1.538461538,102.96,,6456
2018-04-26,POWI.OQ,USD,-1.27340824,32.95,,152964
2018-04-26,VHI.N,USD,2.447552448,105.48,,5505
2018-04-27,POWI.OQ,USD,3.186646434,34.0,,206482
2018-04-27,VHI.N,USD,-2.161547213,103.2,,5554
2018-04-30,POWI.OQ,USD,-0.294117647,33.9,,156460
2018-04-30,VHI.N,USD,-3.488372093,99.6,,5371
2018-05-01,POWI.OQ,USD,1.401179941,34.375,,102598
2018-05-01,VHI.N,USD,-6.265060241,93.36,,8432
2018-05-02,POWI.OQ,USD,0.0,34.375,,94404
2018-05-02,VHI.N,USD,5.398457584,98.4,,5139
2018-05-03,POWI.OQ,USD,0.363636364,34.5,,83450
2018-05-03,VHI.N,USD,-4.146341463,94.32,,3560
2018-05-04,POWI.OQ,USD,1.449275362,35.0,,81434
2018-05-04,VHI.N,USD,2.290076336,96.48,,2725
2018-05-07,POWI.OQ,USD,1.285714286,35.45,,74078
2018-05-07,VHI.N,USD,2.985074627,99.36,,6273
2018-05-08,POWI.OQ,USD,0.211565585,35.525,,54978
2018-05-08,VHI.N,USD,1.690821256,101.04,,4797
2018-05-09,POWI.OQ,USD,0.703729768,35.775,,64524
2018-05-09,VHI.N,USD,-7.482185273,93.48,,5968
2018-05-10,POWI.OQ,USD,0.628930818,36.0,,91342
2018-05-10,VHI.N,USD,-1.026957638,92.52,,9094
2018-05-11,POWI.OQ,USD,-0.625,35.775,,61132
2018-05-11,VHI.N,USD,-4.02075227,88.8,,5571
2018-05-14,POWI.OQ,USD,0.209643606,35.85,,86920
2018-05-14,VHI.N,USD,-3.513513514,85.68,,6268
2018-05-15,POWI.OQ,USD,-0.767085077,35.575,,152328
2018-05-15,VHI.N,USD,1.960784314,87.36,,5121
2018-05-16,POWI.OQ,USD,1.405481377,36.075,,103490
2018-05-16,VHI.N,USD,-5.21978022,82.8,,7632
2018-05-17,POWI.OQ,USD,-0.207900208,36.0,,60990
2018-05-17,VHI.N,USD,5.362318841,87.24,,6502
2018-05-18,POWI.OQ,USD,0.416666667,36.15,,87804
2018-05-18,VHI.N,USD,-0.137551582,87.12,,5184
2018-05-21,POWI.OQ,USD,1.175656985,36.575,,90340
2018-05-21,VHI.N,USD,-1.515151515,85.8,,5963
2018-05-22,POWI.OQ,USD,0.1367054,36.625,,67122
2018-05-22,VHI.N,USD,-3.356643357,82.92,,2645
2018-05-23,POWI.OQ,USD,-0.068259386,36.6,,55802
2018-05-23,VHI.N,USD,0.434153401,83.28,,3093
2018-05-24,POWI.OQ,USD,0.068306011,36.625,,41706
2018-05-24,VHI.N,USD,0.0,83.28,,4100
2018-05-25,POWI.OQ,USD,2.52559727,37.55,,92224
2018-05-25,VHI.N,USD,-2.88184438,80.88,,4942
2018-05-29,POWI.OQ,USD,0.399467377,37.7,,103062
2018-05-29,VHI.N,USD,-1.483679525,79.68,,3928
2018-05-30,POWI.OQ,USD,1.074270557,38.025,,377124
2018-05-30,VHI.N,USD,-2.108433735,78.0,,3282
2018-05-31,POWI.OQ,USD,-1.183431953,37.575,,85222
2018-05-31,VHI.N,USD,-1.076923077,77.16,,6896
2018-06-01,POWI.OQ,USD,0.864936793,37.9,,127650
2018-06-01,VHI.N,USD,-3.732503888,74.28,,6151
2018-06-04,POWI.OQ,USD,1.187335092,38.35,,68622
2018-06-04,VHI.N,USD,-2.907915994,71.88,,6312
2018-06-05,POWI.OQ,USD,1.238591917,38.825,,61192
2018-06-05,VHI.N,USD,-0.667779633,71.4,,4769
2018-06-06,POWI.OQ,USD,0.579523503,39.05,,65800
2018-06-06,VHI.N,USD,-0.840336134,70.8,,5105
2018-06-07,POWI.OQ,USD,-1.984635083,38.275,,91332
2018-06-07,VHI.N,USD,-3.220338983,68.52,,5005
2018-06-08,POWI.OQ,USD,-0.587851078,38.05,,75204
2018-06-08,VHI.N,USD,-1.576182137,67.44,,2578
2018-06-11,POWI.OQ,USD,-0.065703022,38.025,,91190
2018-06-11,VHI.N,USD,0.711743772,67.92,,3015
2018-06-12,POWI.OQ,USD,1.117685733,38.45,,68186
2018-06-12,VHI.N,USD,1.590106007,69.0,,3681
2018-06-13,POWI.OQ,USD,2.600780234,39.45,,220880
2018-06-13,VHI.N,USD,-7.304347826,63.96,,5558
2018-06-14,POWI.OQ,USD,0.443599493,39.625,,153094
2018-06-14,VHI.N,USD,-1.313320826,63.12,,4876
2018-06-15,POWI.OQ,USD,-0.504731861,39.425,,241168
2018-06-15,VHI.N,USD,6.844106464,67.44,,10263
2018-06-18,POWI.OQ,USD,0.190234623,39.5,,63938
2018-06-18,VHI.N,USD,-0.711743772,66.96,,4510
2018-06-19,POWI.OQ,USD,0.379746835,39.65,,152190
2018-06-19,VHI.N,USD,-1.433691756,66.0,,4680
2018-06-20,POWI.OQ,USD,0.504413619,39.85,,99774
2018-06-20,VHI.N,USD,-1.090909091,65.28,,3914
2018-06-21,POWI.OQ,USD,-2.446675031,38.875,,121364
2018-06-21,VHI.N,USD,-2.205882353,63.84,,3540
2018-06-22,POWI.OQ,USD,0.514469453,39.075,,255708
2018-06-22,VHI.N,USD,-0.187969925,63.72,,26259
2018-06-25,POWI.OQ,USD,-3.326935381,37.775,,93974
2018-06-25,VHI.N,USD,-3.013182674,61.8,,3845
2018-06-26,POWI.OQ,USD,1.455989411,38.325,,85542
2018-06-26,VHI.N,USD,-0.582524272,61.44,,3294
2018-06-27,POWI.OQ,USD,-3.326810176,37.05,,81166
2018-06-27,VHI.N,USD,-0.78125,60.96,,2999
2018-06-28,POWI.OQ,USD,-0.269905533,36.95,,67098
2018-06-28,VHI.N,USD,-2.165354331,59.64,,10203
2018-06-29,POWI.OQ,USD,-1.150202977,36.525,,146226
2018-06-29,VHI.N,USD,-4.225352113,57.12,,10538
2018-07-02,POWI.OQ,USD,1.437371663,37.05,,102288
2018-07-02,VHI.N,USD,5.882352941,60.48,,5448
2018-07-03,POWI.OQ,USD,-0.809716599,36.75,,70990
2018-07-03,VHI.N,USD,2.380952381,61.92,,2976
2018-07-05,POWI.OQ,USD,3.265306122,37.95,,119436
2018-07-05,VHI.N,USD,-0.968992248,61.32,,4409
2018-07-06,POWI.OQ,USD,1.054018445,38.35,,61522
2018-07-06,VHI.N,USD,-0.195694716,61.2,,2863
2018-07-09,POWI.OQ,USD,-0.130378096,38.3,,68402
2018-07-09,VHI.N,USD,2.156862745,62.52,,2480
2018-07-10,POWI.OQ,USD,1.044386423,38.7,,76528
2018-07-10,VHI.N,USD,5.56621881,66.0,,5226
2018-07-11,POWI.OQ,USD,-2.067183463,37.9,,67904
2018-07-11,VHI.N,USD,-7.272727273,61.2,,3813
2018-07-12,POWI.OQ,USD,1.583113456,38.5,,31760
2018-07-12,VHI.N,USD,2.352941176,62.64,,3527
2018-07-13,POWI.OQ,USD,-0.12987013,38.45,,38272
2018-07-13,VHI.N,USD,0.191570881,62.76,,1982
2018-07-16,POWI.OQ,USD,-1.170351105,38.0,,50592
2018-07-16,VHI.N,USD,-5.353728489,59.4,,4302
2018-07-17,POWI.OQ,USD,1.315789474,38.5,,38798
2018-07-17,VHI.N,USD,3.636363636,61.56,,3188
2018-07-18,POWI.OQ,USD,1.168831169,38.95,,57282
2018-07-18,VHI.N,USD,3.313840156,63.6,,3042
2018-07-19,POWI.OQ,USD,-0.513478819,38.75,,71858
2018-07-19,VHI.N,USD,1.320754717,64.44,,3524
2018-07-20,POWI.OQ,USD,-1.290322581,38.25,,75438
2018-07-20,VHI.N,USD,-2.420856611,62.88,,3285
2018-07-23,POWI.OQ,USD,-0.522875817,38.05,,111388
2018-07-23,VHI.N,USD,-0.381679389,62.64,,1451
2018-07-24,POWI.OQ,USD,-0.985545335,37.675,,127882
2018-07-24,VHI.N,USD,-0.957854406,62.04,,2223
2018-07-25,POWI.OQ,USD,-0.597213006,37.45,,112644
2018-07-25,VHI.N,USD,0.773694391,62.52,,4257
2018-07-26,POWI.OQ,USD,0.934579439,37.8,,116386
2018-07-26,VHI.N,USD,-0.575815739,62.16,,2194
2018-07-27,POWI.OQ,USD,-5.985449735,35.5375,,288758
2018-07-27,VHI.N,USD,-0.579150579,61.8,,1638
2018-07-30,POWI.OQ,USD,-1.371790362,35.05,,127126
2018-07-30,VHI.N,USD,-0.194174757,61.68,,3165
2018-07-31,POWI.OQ,USD,1.997146933,35.75,,151476
2018-07-31,VHI.N,USD,4.280155642,64.32,,4903
2018-08-01,POWI.OQ,USD,-0.41958042,35.6,,122656
2018-08-01,VHI.N,USD,-2.052238806,63.0,,2457
2018-08-02,POWI.OQ,USD,0.912921348,35.925,,71462
2018-08-02,VHI.N,USD,-8.19047619,57.84,,6245
2018-08-03,POWI.OQ,USD,-1.252609603,35.475,,85838
2018-08-03,VHI.N,USD,6.22406639,61.44,,3213
2018-08-06,POWI.OQ,USD,2.466525722,36.35,,62650
2018-08-06,VHI.N,USD,0.5859375,61.8,,8013
2018-08-07,POWI.OQ,USD,0.206327373,36.425,,54490
2018-08-07,VHI.N,USD,-1.165048544,61.08,,2948
2018-08-08,POWI.OQ,USD,0.549073439,36.625,,62518
2018-08-08,VHI.N,USD,-0.785854617,60.6,,4324
2018-08-09,POWI.OQ,USD,-0.409556314,36.475,,37346
2018-08-09,VHI.N,USD,-3.96039604,58.2,,3462
2018-08-10,POWI.OQ,USD,-0.616860864,36.25,,76896
2018-08-10,VHI.N,USD,3.711340206,60.36,,3426
2018-08-13,POWI.OQ,USD,0.344827586,36.375,,55138
2018-08-13,VHI.N,USD,-0.596421471,60.0,,5265
2018-08-14,POWI.OQ,USD,-0.962199313,36.025,,49584
2018-08-14,VHI.N,USD,-14.8,51.12,,8632
2018-08-15,POWI.OQ,USD,-0.346981263,35.9,,83056
2018-08-15,VHI.N,USD,-7.981220657,47.04,,6352
2018-08-16,POWI.OQ,USD,1.253481894,36.35,,50448
2018-08-16,VHI.N,USD,0.510204082,47.28,,2880
2018-08-17,POWI.OQ,USD,-0.825309491,36.05,,80724
2018-08-17,VHI.N,USD,-2.791878173,45.96,,6258
2018-08-20,POWI.OQ,USD,-0.138696255,36.0,,68974
2018-08-20,VHI.N,USD,0.0,45.96,,2257
2018-08-21,POWI.OQ,USD,1.805555556,36.65,,86986
2018-08-21,VHI.N,USD,3.394255875,47.52,,1847
2018-08-22,POWI.OQ,USD,0.477489768,36.825,,64756
2018-08-22,VHI.N,USD,-1.515151515,46.8,,2123
2018-08-23,POWI.OQ,USD,-1.357773252,36.325,,52854
2018-08-23,VHI.N,USD,-1.538461538,46.08,,1174
2018-08-24,POWI.OQ,USD,0.068823125,36.35,,85888
2018-08-24,VHI.N,USD,0.520833333,46.32,,1691
2018-08-27,POWI.OQ,USD,1.5130674,36.9,,71798
2018-08-27,VHI.N,USD,-5.18134715,43.92,,5045
2018-08-28,POWI.OQ,USD,-0.745257453,36.625,,76560
2018-08-28,VHI.N,USD,-6.010928962,41.28,,2145
2018-08-29,POWI.OQ,USD,-0.204778157,36.55,,65308
2018-08-29,VHI.N,USD,2.034883721,42.12,,4225
2018-08-30,POWI.OQ,USD,-0.465116279,36.3,,51928
2018-08-30,VHI.N,USD,-2.564102564,41.04,,4901
2018-08-31,POWI.OQ,USD,1.033057851,36.675,,79788
2018-08-31,VHI.N,USD,-2.923976608,39.6,,7391
2018-09-04,POWI.OQ,USD,-1.704158146,36.05,,109520
2018-09-04,VHI.N,USD,5.757575758,41.88,,3508
2018-09-05,POWI.OQ,USD,-0.346740638,35.925,,81774
2018-09-05,VHI.N,USD,-1.719197708,41.16,,1423
2018-09-06,POWI.OQ,USD,-1.113430759,35.525,,62962
2018-09-06,VHI.N,USD,-4.956268222,39.12,,2762
2018-09-07,POWI.OQ,USD,-1.759324419,34.9,,105764
2018-09-07,VHI.N,USD,-0.920245399,38.76,,1938
2018-09-10,POWI.OQ,USD,0.0,34.9,,63638
2018-09-10,VHI.N,USD,0.619195046,39.0,,1729
2018-09-11,POWI.OQ,USD,0.501432665,35.075,,71038
2018-09-11,VHI.N,USD,-0.923076923,38.64,,2875
2018-09-12,POWI.OQ,USD,-6.058446187,32.95,,303958
2018-09-12,VHI.N,USD,-0.931677019,38.28,,2472
2018-09-13,POWI.OQ,USD,-1.745068285,32.375,,224296
2018-09-13,VHI.N,USD,-1.567398119,37.68,,3730
2018-09-14,POWI.OQ,USD,3.088803089,33.375,,113102
2018-09-14,VHI.N,USD,2.229299363,38.52,,1998
2018-09-17,POWI.OQ,USD,-0.299625468,33.275,,107274
2018-09-17,VHI.N,USD,-5.607476636,36.36,,2403
2018-09-18,POWI.OQ,USD,-0.30052592,33.175,,81688
2018-09-18,VHI.N,USD,-1.98019802,35.64,,2877
2018-09-19,POWI.OQ,USD,0.226073851,33.25,,116962
2018-09-19,VHI.N,USD,2.02020202,36.36,,2772
2018-09-20,POWI.OQ,USD,2.030075188,33.925,,102814
2018-09-20,VHI.N,USD,2.97029703,37.44,,1360
2018-09-21,POWI.OQ,USD,0.442151805,34.075,,394032
2018-09-21,VHI.N,USD,-8.653846154,34.2,,12856
2018-09-24,POWI.OQ,USD,-0.220102715,34.0,,122670
2018-09-24,VHI.N,USD,-3.859649123,32.88,,1269
2018-09-25,POWI.OQ,USD,-4.338235294,32.525,,99658
2018-09-25,VHI.N,USD,-7.299270073,30.48,,3997
2018-09-26,POWI.OQ,USD,-4.611837048,31.025,,201550
2018-09-26,VHI.N,USD,-0.393700787,30.36,,2977
2018-09-27,POWI.OQ,USD,1.692183723,31.55,,101550
2018-09-27,VHI.N,USD,-4.743083004,28.92,,4816
2018-09-28,POWI.OQ,USD,0.158478605,31.6,,114330
2018-09-28,VHI.N,USD,-5.394190871,27.36,,9608
2018-10-01,POWI.OQ,USD,-2.753164557,30.73,,305876
2018-10-01,VHI.N,USD,2.631578947,28.08,,5422
2018-10-02,POWI.OQ,USD,-0.146436707,30.685,,157008
2018-10-02,VHI.N,USD,2.564102564,28.8,,9043
2018-10-03,POWI.OQ,USD,-1.010265602,30.375,,147704
2018-10-03,VHI.N,USD,-0.416666667,28.68,,5473
2018-10-04,POWI.OQ,USD,-0.757201646,30.145,,217632
2018-10-04,VHI.N,USD,-0.836820084,28.44,,3651
2018-10-05,POWI.OQ,USD,-3.217780726,29.175,,236370
2018-10-05,VHI.N,USD,-5.907172996,26.76,,2995
2018-10-08,POWI.OQ,USD,-1.422450728,28.76,,188000
2018-10-08,VHI.N,USD,0.448430493,26.88,,5152
2018-10-09,POWI.OQ,USD,0.312934631,28.85,,142830
2018-10-09,VHI.N,USD,-8.482142857,24.6,,2944
2018-10-10,POWI.OQ,USD,-3.466204506,27.85,,202724
2018-10-10,VHI.N,USD,0.0,24.6,,5125
2018-10-11,POWI.OQ,USD,0.933572711,28.11,,284996
2018-10-11,VHI.N,USD,2.43902439,25.2,,4397
2018-10-12,POWI.OQ,USD,3.930985414,29.215,,231162
2018-10-12,VHI.N,USD,0.952380952,25.44,,3285
2018-10-15,POWI.OQ,USD,1.043984255,29.52,,173696
2018-10-15,VHI.N,USD,0.471698113,25.56,,2482
2018-10-16,POWI.OQ,USD,2.405149051,30.23,,182906
2018-10-16,VHI.N,USD,7.042253521,27.36,,2838
2018-10-17,POWI.OQ,USD,0.297717499,30.32,,120024
2018-10-17,VHI.N,USD,-6.578947368,25.56,,3384
2018-10-18,POWI.OQ,USD,-2.836411609,29.46,,166760
2018-10-18,VHI.N,USD,-1.408450704,25.2,,8017
2018-10-19,POWI.OQ,USD,-0.644942295,29.27,,145076
2018-10-19,VHI.N,USD,0.476190476,25.32,,2989
2018-10-22,POWI.OQ,USD,1.007857875,29.565,,142910
2018-10-22,VHI.N,USD,1.895734597,25.8,,2193
2018-10-23,POWI.OQ,USD,-2.942668696,28.695,,239890
2018-10-23,VHI.N,USD,-2.325581395,25.2,,3188
2018-10-24,POWI.OQ,USD,-6.708485799,26.77,,329124
2018-10-24,VHI.N,USD,0.476190476,25.32,,5420
2018-10-25,POWI.OQ,USD,1.699663803,27.225,,269822
2018-10-25,VHI.N,USD,0.473933649,25.44,,3171
2018-10-26,POWI.OQ,USD,-7.419651056,25.205,,401222
